[22-Oct-2024 07:40:08 UTC] PHP Fatal error:  Cannot declare class EssentialElements\MissingElement, because the name is already in use in /var/www/html/wordpress/wp-content/plugins/breakdance/subplugins/breakdance-elements/elements/missing-element/missing-element.php on line 8
[27-Oct-2024 01:58:48 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:58:48 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:58:55 UTC] Breakdance\Lib\Vendor\Whoops\Exception\ErrorException thrown with message "Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated"

Stacktrace:
#10 Breakdance\Lib\Vendor\Whoops\Exception\ErrorException in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php:46
#9 Breakdance\Lib\Vendor\Whoops\Run:handleError in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php:46
#8 SmashBalloon\YouTubeFeed\Admin\SBY_Admin_Abstract:__construct in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/admin-functions.php:42
#7 sby_admin_init in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/youtube-feed.php:190
#6 sby_init in /var/www/html/wordpress/wp-includes/class-wp-hook.php:324
#5 WP_Hook:apply_filters in /var/www/html/wordpress/wp-includes/class-wp-hook.php:348
#4 WP_Hook:do_action in /var/www/html/wordpress/wp-includes/plugin.php:517
#3 do_action in /var/www/html/wordpress/wp-settings.php:550
#2 require_once in /var/www/html/wordpress/wp-config.php:106
#1 require_once in /var/www/html/wordpress/wp-load.php:50
#0 require_once in /var/www/html/wordpress/wp-admin/admin-ajax.php:22

[27-Oct-2024 01:59:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:59:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:59:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:59:05 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:59:07 UTC] Breakdance\Lib\Vendor\Whoops\Exception\ErrorException thrown with message "Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated"

Stacktrace:
#10 Breakdance\Lib\Vendor\Whoops\Exception\ErrorException in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php:46
#9 Breakdance\Lib\Vendor\Whoops\Run:handleError in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php:46
#8 SmashBalloon\YouTubeFeed\Admin\SBY_Admin_Abstract:__construct in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/admin-functions.php:42
#7 sby_admin_init in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/youtube-feed.php:190
#6 sby_init in /var/www/html/wordpress/wp-includes/class-wp-hook.php:324
#5 WP_Hook:apply_filters in /var/www/html/wordpress/wp-includes/class-wp-hook.php:348
#4 WP_Hook:do_action in /var/www/html/wordpress/wp-includes/plugin.php:517
#3 do_action in /var/www/html/wordpress/wp-settings.php:550
#2 require_once in /var/www/html/wordpress/wp-config.php:106
#1 require_once in /var/www/html/wordpress/wp-load.php:50
#0 require_once in /var/www/html/wordpress/wp-admin/admin-ajax.php:22

[27-Oct-2024 01:59:26 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:59:26 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:59:26 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:59:26 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[27-Oct-2024 01:59:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$position is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 46
[27-Oct-2024 01:59:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Admin\SBY_Admin::$settings is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Admin/SBY_Admin_Abstract.php on line 55
[27-Oct-2024 01:59:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\Settings\SettingsPage::$menu_position_free_version is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/Settings/SettingsPage.php on line 32
[27-Oct-2024 01:59:31 UTC] PHP Deprecated:  Creation of dynamic property SmashBalloon\YouTubeFeed\Services\Admin\SourcesService::$data_factory is deprecated in /var/www/html/wordpress/wp-content/plugins/youtube-feed-pro/inc/Services/Admin/SourcesService.php on line 30
[28-Oct-2024 05:44:06 UTC] PHP Warning:  Terjadi galat tak terduga. Mungkin ada yang salah dengan WordPress.org atau konfigurasi server ini. Jika masalah berlanjut, silakan coba <a href="https://wordpress.org/support/forums/">forum dukungan</a>. (WordPress tidak bisa membuat sambungan aman ke WordPress.org. Silakan hubungi administrator server Anda.) in /var/www/html/wordpress/wp-admin/includes/translation-install.php on line 62
[28-Oct-2024 05:50:53 UTC] PHP Fatal error:  Uncaught TypeError: ftp_nlist(): Argument #1 ($ftp) must be of type FTP\Connection, null given in /var/www/html/wordpress/wp-admin/includes/class-wp-filesystem-ftpext.php:438
Stack trace:
#0 /var/www/html/wordpress/wp-admin/includes/class-wp-filesystem-ftpext.php(438): ftp_nlist()
#1 /var/www/html/wordpress/wp-admin/includes/class-wp-filesystem-base.php(231): WP_Filesystem_FTPext->exists()
#2 /var/www/html/wordpress/wp-admin/includes/class-wp-filesystem-base.php(79): WP_Filesystem_Base->find_folder()
#3 /var/www/html/wordpress/wp-admin/includes/class-wp-upgrader.php(359): WP_Filesystem_Base->wp_content_dir()
#4 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/app/Http/Controllers/Platforms/AddonController.php(107): WP_Upgrader->unpack_package()
#5 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/app/Http/Controllers/Platforms/AddonController.php(43): WPSocialReviews\App\Http\Controllers\Platforms\AddonController->backgroundInstaller()
#6 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/app/Http/Controllers/Platforms/AddonController.php(27): WPSocialReviews\App\Http\Controllers\Platforms\AddonController->installCustomTikTokFeed()
#7 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/app/Http/Controllers/Platforms/AddonController.php(15): WPSocialReviews\App\Http\Controllers\Platforms\AddonController->handleNinjaTikTokInstall()
#8 [internal function]: WPSocialReviews\App\Http\Controllers\Platforms\AddonController->activePlugin()
#9 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/vendor/wpfluent/framework/src/WPFluent/Foundation/Container.php(506): call_user_func_array()
#10 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/vendor/wpfluent/framework/src/WPFluent/Foundation/Container.php(636): WPSocialReviews\Framework\Foundation\Container->call()
#11 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/vendor/wpfluent/framework/src/WPFluent/Foundation/Container.php(501): WPSocialReviews\Framework\Foundation\Container->callClass()
#12 /var/www/html/wordpress/wp-content/plugins/wp-social-reviews/vendor/wpfluent/framework/src/WPFluent/Http/Route.php(225): WPSocialReviews\Framework\Foundation\Container->call()
#13 /var/www/html/wordpress/wp-includes/rest-api/class-wp-rest-server.php(1230): WPSocialReviews\Framework\Http\Route->callback()
#14 /var/www/html/wordpress/wp-includes/rest-api/class-wp-rest-server.php(1063): WP_REST_Server->respond_to_request()
#15 /var/www/html/wordpress/wp-includes/rest-api/class-wp-rest-server.php(439): WP_REST_Server->dispatch()
#16 /var/www/html/wordpress/wp-includes/rest-api.php(428): WP_REST_Server->serve_request()
#17 /var/www/html/wordpress/wp-includes/class-wp-hook.php(324): rest_api_loaded()
#18 /var/www/html/wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters()
#19 /var/www/html/wordpress/wp-includes/plugin.php(565): WP_Hook->do_action()
#20 /var/www/html/wordpress/wp-includes/class-wp.php(418): do_action_ref_array()
#21 /var/www/html/wordpress/wp-includes/class-wp.php(813): WP->parse_request()
#22 /var/www/html/wordpress/wp-includes/functions.php(1336): WP->main()
#23 /var/www/html/wordpress/wp-blog-header.php(16): wp()
#24 /var/www/html/wordpress/index.php(17): require('...')
#25 {main}
  thrown in /var/www/html/wordpress/wp-admin/includes/class-wp-filesystem-ftpext.php on line 438
[28-Oct-2024 12:38:32 UTC] PHP Warning:  Terjadi galat tak terduga. Mungkin ada yang salah dengan WordPress.org atau konfigurasi server ini. Jika masalah berlanjut, silakan coba <a href="https://wordpress.org/support/forums/">forum dukungan</a>. (WordPress tidak bisa membuat sambungan aman ke WordPress.org. Silakan hubungi administrator server Anda.) in /var/www/html/wordpress/wp-admin/includes/translation-install.php on line 62
